Clinical Annotation ID	Date (YYYY-MM-DD)	Type	Comment
1444607960	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444607966	2015-01-08	Create	
1444607966	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1444607966	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444665946	2015-01-13	Create	
1444665946	2015-01-13	Update	
1444665946	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444665964	2015-01-13	Create	
1444665964	2015-01-13	Update	
1444665964	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444666756	2015-01-15	Create	
1444666756	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1444666756	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444666763	2015-01-15	Create	
1444666763	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444666770	2015-01-15	Create	
1444666770	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444666777	2015-01-15	Create	
1444666777	2015-01-15	Update	
1444666777	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444666789	2015-01-15	Create	
1444666789	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444666796	2015-01-15	Create	
1444666796	2016-04-06	Update	
1444666796	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444666803	2015-01-15	Create	
1444666803	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444666818	2015-01-15	Create	
1444666818	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444703086	2015-04-14	Create	
1444703086	2015-04-14	Update	
1444703086	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444703230	2015-04-14	Create	
1444703230	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1444703230	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444712823	2015-05-28	Create	
1444712823	2015-05-28	Update	
1444712823	2020-08-24	Update	Drug label does not have prescribing recommendations for variant even though it mentions variant. Since there are no specific recommendations this does not get leveled up
1444712823	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444712832	2015-05-28	Create	
1444712832	2017-08-29	Update	
1444712832	2019-09-15	Update	Updated the level of evidence from 3 to 2b.
1444712832	2020-08-24	Update	Drug label does not have prescribing recommendations for variant even though it mentions variant. Since there are no specific recommendations this does not get leveled up.
1444712832	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1445624605	2015-08-19	Create	
1445624605	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1184986623	2014-10-08	Create	Created
1184986623	2017-12-07	Update	Checked - does not need an update.
1184986623	2018-06-13	Update	Added PMID 29791014
1184986623	2018-06-15	Update	Corrected typo in a supporting variant annotation (PMID 26790665) which was for "dose" but should have been for "steady-state concentration" phenotype. As a result, I had to remove any mention of "dose" in the clinical annotation summary.
1184986623	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1184986623	2021-02-10	Update	Added rs number to text and conflicting evidence statement. Conformed to template. Fixed tag to metabolism.
1184986623	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444708021	2015-05-06	Create	
1444708021	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1444708021	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444708021	2022-01-10	Update	Added PMID 34350628 to evidence, added statement about conflicting evidence to phenotype descriptions and added phenotype tags.
1184755459	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1184755459	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1184986643	2014-10-08	Create	Created
1184986643	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1184986643	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1184988834	2014-10-15	Create	Created
